phrase	snomed_id	similarity
hi midnightlady xx i	224960004	0.0787367
probley sleep	224960004	0.48817503
walk sounds	224960004	0.23928066
al queada	224960004	-0.00953127
b ... ... ... .they 'll	224960004	0.06114403
deep sleep	224960004	0.4601935
meditation sounds	224960004	0.18079081
mindfulness meditation	224960004	0.10994686
good nights sleep	224960004	0.47697002
weight loss	90673000	0.23056757
chest xray	90673000	0.24406177
throat cancer	90673000	0.2892589
lung cancer	90673000	0.23935524
weight loss	90673000	0.23056757
diagnosed	26079004	0.21656896
chronic depression	26079004	0.12464377
face/jaw/neck numb	26079004	0.24222383
clonazepam hope	26079004	0.2827751
escitalopram works	26079004	0.07292327
ca n't	26079004	0.13984266
mini stroke	22298006	0.34355754
panic attack	22298006	0.2926091
severe chest tightness	22298006	0.32472003
ct scan	22298006	0.26626843
eye migraines	22298006	0.16483366
experience too..	22298006	-0.03925427
esrd	426206001	0.0806531
excessive phosphorus	426206001	0.17990273
phosphorus binders	426206001	-0.03387326
blood levels	426206001	0.19802971
pin pricks	426206001	0.17200406
constant pain	426206001	1.0000002
magnesium	426206001	0.134355
n't notice	426206001	0.09972104
drs	32914008	0.20105222
edema	32914008	0.41846153
restless leg syndome	32914008	0.84840083
chronic	32914008	0.26059932
pain	32914008	0.3474131
eurax	32914008	0.15068346
plain old mout	32914008	0.22811617
mixd workw	32914008	0.23509355
asprin	22298006	0.32880878
atorvastatin	22298006	0.25346828
isosorbide mononitrate	22298006	0.31644285
10mg tablets	22298006	0.19392075
lanzoprazole	22298006	0.10380746
nicorandil	22298006	0.06197126
10mg tablets	22298006	0.19392075
nicorandil	22298006	0.06197126
20mg tablets	22298006	0.2433707
olmesartan medoxomil	22298006	0.28479934
20mg tablets	22298006	0.2433707
clopidogrel	22298006	0.2043086
ranitidine	22298006	0.3200207
acid reflux	22298006	0.15742978
odd ball	224960004	0.26086438
dark eyes	224960004	0.30165777
blonde hair	224960004	0.2618108
blue eyes	224960004	0.31294316
secondary school	224960004	0.04792253
science teacher notice	224960004	0.01568883
demon head master	224960004	0.09308565
chemistry/ physic	224960004	0.16959876
skills questionarrie	224960004	0.09157687
own skin	224960004	0.20104739
odd behaviour	224960004	0.2221513
heart adrenalin	224960004	0.28957087
morning sickness	224960004	0.2607934
restless legs	32914008	1.
temper tantrum	32914008	0.32228944
right knee	16973004	0.44109112
mri scan	16973004	0.24624622
n't straighten	16973004	0.2939369
left leg	16973004	0.4627256
n't straighten	16973004	0.2939369
meniscus weak	16973004	0.4176935
emergency surgery	16973004	0.28210968
oppitions	16973004	0.13789244
whole shock absorber	16973004	0.30949593
total knee replacement	16973004	0.34851432
bucket load	16973004	0.2223081
permanent brace	16973004	0.32546377
brace	16973004	0.41470516
fragmin injections	16973004	0.09738105
amazing surgeon	16973004	0.15259477
ass leg session	16973004	0.30605948
sure physio	16973004	0.29492155
ca n't	16973004	0.07213549
's ok	16973004	0.14251478
knee stitches	16973004	0.4408577
's worth	16973004	0.1278385
full blood screen	262286000	0.10402292
thyroid gland	262286000	0.2682259
carbimazole 40mgs	262286000	0.17981249
propanolol 40mgs	262286000	0.10532875
heart rate	262286000	0.25411594
weight gain	262286000	0.737993
temporary lifestyle changes	262286000	0.20007853
nuclear medicine scan	262286000	0.08187634
radioactive iodine drinks	262286000	0.14993168
thyroidectomy surgery	262286000	0.24015471
intensive care nurse	262286000	0.14219962
blood tests	262286000	0.27341032
subsequent appt	262286000	0.24929956
belsen	262286000	0.04928893
blood tests	262286000	0.27341032
high cortisol levels	262286000	0.23100692
water infections	262286000	0.17392617
blood tests	262286000	0.27341032
hashimotos thyroiditis	262286000	0.21952765
local hospital	262286000	-0.01982176
radio-iodine drink	262286000	0.23596412
blood test	262286000	0.2580892
umpteen blood tests	262286000	0.29267675
high thyroid output	262286000	0.25666848
carbimazole	262286000	0.12453013
hair loss	262286000	0.28632855
weight gain	262286000	0.737993
mood swings	262286000	0.20717636
skin etc	262286000	0.29319185
d'adamo	262286000	0.20769268
fibromyalgia	262286000	0.19329184
dr.d'adamo	262286000	0.25990477
weight gain	262286000	0.737993
panic attacks	224960004	0.22476923
extreme headaches	224960004	0.32683748
left ear	224960004	0.26653615
n't sleep	224960004	0.381621
's 5pm	224960004	0.21594027
depersonalization	224960004	0.2328248
ca n't	224960004	0.07919715
months pregnant..i	271681002	0.23390849
stomach pain	271681002	0.89769244
.my tubes	271681002	0.21045654
tied.i 've	271681002	0.16902047
ct scan	271681002	0.28530777
sister-in laws divorce	224960004	0.07184475
child behaves	224960004	0.14664277
rethink visits	224960004	0.19821279
angsty/nervy tummy	224960004	0.2364583
barretts	90673000	0.17897394
rib cage	90673000	0.27669844
extreme pain	90673000	0.5730604
diverticulitus disease	90673000	0.2628966
ibs	90673000	0.17261153
's scary	90673000	0.1571757
health anxiety..	40917007	0.30515802
ca n't	40917007	0.13866054
anxiety level	60119000	0.3581935
anxiety level	224960004	0.30287617
leg pains	271587009	0.335649
prescription meds	271587009	0.18841437
ca n't	271587009	0.06857526
reply.x o dear	90673000	0.04880631
nerve damage	90673000	0.42102063
pain level	90673000	0.48836356
electric shock	90673000	0.33706385
unbearable pain	90673000	0.5360777
pain level	90673000	0.48836356
fibula joint	90673000	0.18024084
knee surgeon	90673000	0.22903349
total knee replacement	90673000	0.20038013
gp	90673000	0.15642363
tarsal tunnel syndrome foot	90673000	0.23597053
waffle on.😂it 's	90673000	0.14097837
low ankle	60238002	0.18116319
big toe	60238002	0.27883568
nerve issue	60238002	0.46749884
's lead	60238002	0.15541068
gp	60238002	0.24146059
physical therapy	60238002	0.18084265
cortisone shot	60238002	0.24277703
mri	60238002	0.2969522
mri	202882003	0.3563831
cortisone injections	60238002	0.24076527
cortisone injections	202882003	0.3263115
radiofrequency ablation	60238002	0.11735131
radiofrequency ablation	202882003	0.3584854
new pain doctor	60238002	0.28669727
new pain doctor	202882003	0.30959487
ankle specialist	60238002	0.20230171
ankle specialist	202882003	0.39809567
nerve conduction test	60238002	0.36517835
nerve conduction test	202882003	0.32738823
wrong nerve	60238002	0.41954038
wrong nerve	202882003	0.29939675
ankle	60238002	0.23849913
ankle	202882003	0.38963515
plantar fascitis	60238002	0.23928331
plantar fascitis	202882003	0.8705218
time ankle	60238002	0.16960578
time ankle	202882003	0.3723272
foot specialist	60238002	0.2452273
foot specialist	202882003	0.4878594
op ... .keep	60238002	0.11061745
op ... .keep	202882003	-9.764917e-06
tibial focal neuropathy	386033004	0.7868643
foot pain	386033004	0.44594386
tight calf muscles	386033004	0.2656513
pt	386033004	0.1579088
orthopedic	386033004	0.4561975
's foot	386033004	0.23971134
ortho	386033004	0.25386852
mri	386033004	0.35707748
nerve conduction	386033004	0.49994084
mri	386033004	0.35707748
metatarsal area	386033004	0.23796758
nerve test	386033004	0.4736135
neurologist	386033004	0.4877014
nerve conduction tests	386033004	0.42718574
tibial nerves	386033004	0.53474104
available appt	386033004	0.05978126
arch pain	386033004	0.29775804
ca n't stand	386033004	0.15887311
posterior tibialis tendon	90673000	0.20291866
n't cycle	90673000	0.1859631
amitriptyline	90673000	0.2653434
pain management medication	90673000	0.34160206
heel pain	90673000	0.4510029
new insoles etc	90673000	0.21486422
ca n't stand	90673000	0.13058132
shoes etc	90673000	0.1563817
pain genes ca n't stand	90673000	0.23810373
's nerve problems	90673000	0.34041524
mri	90673000	0.2429431
plantar fascia	90673000	0.22858945
mri	90673000	0.2429431
normal thickness etc	90673000	0.08173689
custom orthotics	90673000	0.17545341
plantar fasciitis	202882003	1.0000002
final diagnose	202882003	0.2521417
plantar fasciitis	202882003	1.0000002
had/have plantar fasciitis	202882003	0.9425153
feet sensation	202882003	0.4337371
frozen peas packs	202882003	0.20531383
neuroma	32914008	0.2337922
left foot	32914008	0.4138561
podiatrist	32914008	0.26180792
terrible nerve pain	32914008	0.38653535
restless leg syndrome	32914008	0.803644
podiatrist	32914008	0.26180792
orthopedic surgeon	32914008	0.2116895
mri	32914008	0.268013
mortons neuroma	32914008	0.24455082
nerve pain ... ...	32914008	0.42943788
surgeon	32914008	0.1398209
tennis shoes	32914008	0.2893409
toe shoes	32914008	0.43385598
[ color= # 2c221e ]	90673000	0.09053103
[ /color ] [ color= # 2c221e ] [ /color ] [ color= # 2c221e ]	90673000	0.03760337
electric shock	90673000	0.33706385
posterior tibialis tendon	90673000	0.20291866
n't cycle	90673000	0.1859631
[ /color ] [ color= # 2c221e ] [ /color ] [ color= # 2c221e ]	90673000	0.03760337
mri	90673000	0.2429431
nerve conduction studies	90673000	0.19077457
tarsal tunnel syndrome	90673000	0.23950805
nerve conduction studies	90673000	0.19077457
mri	90673000	0.2429431
[ /color ] [ color= # 2c221e ] [ /color ] [ color= # 2c221e ]	90673000	0.03760337
quick/short journey	90673000	0.09097628
[ /color ] [ color= # 2c221e ] [ /color ] [ color= # 2c221e ]	90673000	0.03760337
amitriptyline 30mg	90673000	0.22212711
left foot	90673000	0.27111763
right foot	90673000	0.18674475
[ /color ] [ color= # 2c221e ] [ /color ] [ color= # 2c221e ]	90673000	0.03760337
air cast boot	90673000	0.26561362
steroids injection	90673000	0.10243086
october/16	90673000	0.11586779
right foot	90673000	0.18674475
aircast boot	90673000	0.2912236
[ /color ] [ color= # 2c221e ] [ /color ] [ color= # 2c221e ]	90673000	0.03760337
ankle specialist	90673000	0.25260603
gps	90673000	0.20713884
custom orthotics	90673000	0.17545341
posterior tibialis tendon dysfunction	90673000	0.1643566
mri	90673000	0.2429431
’ d	90673000	-0.00127084
ankle consultants	90673000	0.1461509
steve bengall	90673000	0.14679822
[ /color ] [ color= # 2c221e ] [ /color ] [ color= # 2c221e ]	90673000	0.03760337
anxiety	224960004	0.35830438
anxiety	67849003	0.2934847
panic disorder	224960004	0.21612094
panic disorder	67849003	0.33062756
social life disappears	224960004	0.14252314
social life disappears	67849003	0.21935546
own medicine	224960004	0.18498006
own medicine	67849003	0.18568832
alcohol addiction specialist	224960004	0.07134727
alcohol addiction specialist	67849003	0.20847258
'cold turkey	224960004	0.2622054
'cold turkey	67849003	0.22111988
sheer panic	224960004	0.22337669
sheer panic	67849003	0.3006825
extreme anxiety	224960004	0.305539
extreme anxiety	67849003	0.4342013
unbearable side-effects	224960004	0.24903172
withdrawal symptoms	224960004	0.24935277
visible red blood veins	224960004	0.17958117
small child	224960004	0.17549022
blood thinner	22298006	0.26516765
percent afib..told afib weakens	22298006	0.28847787
dancing..have n't	22298006	0.0484965
depression	22298006	0.17741083
anxiety	22298006	0.1909706
anxious 'voices	22298006	0.16512522
anxiety	22298006	0.1909706
mysterious disease	22298006	0.10556097
horse manure	22298006	0.07928905
automatic anxious thoughts	22298006	0.14309908
word 'stop	22298006	0.04104047
meditation practice	22298006	0.07324404
ca n't	224960004	0.07919715
n't sleep	224960004	0.381621
health anxiety	224960004	0.27852795
migraine middle	224960004	0.24569589
cold turkey	224960004	0.2622054
energy level	224960004	0.38491777
ca n't	224960004	0.07919715
... ..you	224960004	0.20054877
diazepam 1-4ml	60119000	0.2544273
fast tapering.am	60119000	0.27229154
body exhausted.thank	60119000	0.3356312
panic	224960004	0.22767921
ocd	224960004	0.172781
depression	224960004	0.36981618
cancer awareness	224960004	0.11632061
upper endoscopy	224960004	0.05919315
well.every injury	90673000	0.3262396
boil type	90673000	0.2195827
doctor .man	90673000	0.19806278
lots weight etc	224960004	0.24493468
crohns whilst	60119000	0.15855142
perenial sepsis	60119000	0.24053597
chest infection	60119000	0.28991222
fat free yoghurt	60119000	0.1122409
constant mouth ulcers	60119000	0.11151817
h-pylori	90673000	0.24255478
acid hyper-secretion	90673000	0.41392833
existence cancer	90673000	0.1816119
upper digestive tract	90673000	0.19248298
blood tests	90673000	0.26159805
hi fireid	224960004	0.27905917
colonoscopies incl biopsies	224960004	-0.056099
nexium 20mg	224960004	0.03916637
acid reflux-not	224960004	0.07986774
high fat foods	224960004	0.19519438
spicy foods	224960004	0.11791241
symprove probiotic	224960004	0.02561587
fructose malabsorption	224960004	0.16841738
hydrogen breath test	224960004	0.24587232
high fructose corn syrup	224960004	0.16260266
bile acid malabsorption	224960004	0.01854887
sehcat scan	224960004	0.06802777
questran sachets	224960004	0.21037576
fireid	40917007	0.23851296
diplo 's	40917007	0.16124898
activity level	60119000	0.20537996
sound gross	60119000	0.22494635
soluble fiber organic	60119000	0.0437587
magnesium multivitamin	60119000	0.23334754
oven appetite	60119000	0.1855936
normal muscle soreness	60119000	0.25020668
malabsorption syndrome	60119000	0.29305297
complete exhaustion	22298006	0.15279315
fluvostatin 40mg ...	22298006	0.3734625
fluvostatin 20mg	22298006	0.30476868
adizem-sr 120mg x	22298006	0.10444522
muscle aches	22298006	0.14528611
nstemi	22298006	0.12929882
concern cardiologists	22298006	0.48200977
cardiac rehab	22298006	0.47188163
's procedure	22298006	0.02827247
cholesterol medication	22298006	0.40245748
chol levels	60119000	0.2871799
cardiac	22298006	0.57140523
nstemi	22298006	0.12929882
nstemi's	22298006	0.12977141
% occlusion	22298006	0.34373528
right coronary	22298006	0.31189662
nstemi	22298006	0.12929882
medication adjustments	22298006	0.20149955
cardiac rehab	22298006	0.47188163
% stenosis	22298006	0.46854806
nitric oxide	22298006	0.21407682
turn causes coronary artery spasms	22298006	0.5024929
nitric oxide	22298006	0.21407682
prinzmetal angina	22298006	0.66974497
hereditary type	22298006	0.23113005
traumatic experience	22298006	0.13555902
nstemi	22298006	0.12929882
baby heart attacks	22298006	0.42351785
normal cholesterol level	22298006	0.2503562
chest pain	22298006	0.38938892
gp	22298006	0.03487403
coronary arteries	22298006	0.5828927
blood flow damages	22298006	0.26638323
heart muscle	22298006	0.43006456
s heart attack	22298006	0.4280783
beta blockers	22298006	0.4279799
prinzmental angina	22298006	0.65671
incident ...	22298006	0.10581515
dull chest	22298006	0.19467139
blood flow	22298006	0.16713646
nstemi	22298006	0.12929882
cardiac rehab	22298006	0.47188163
prinzmental angina	22298006	0.65671
prinzmetal 's	22298006	0.07330759
heart pains	22298006	0.41222304
beta blocker	22298006	0.35529643
pvcs	22298006	0.32892305
nitro	22298006	0.22970131
severe anxiety	22298006	0.29257408
ca n't	22298006	0.02837771
cardiolite test	22298006	0.20169061
mri	22298006	0.30125344
prinzmetal 's	22298006	0.07330759
bad arrhythmia	22298006	0.44325092
beta blockers	22298006	0.4279799
prinzmetal angina	22298006	0.66974497
calcium channel blockers	22298006	0.3363508
angina sufferers	22298006	0.59181815
troponin test	22298006	0.3068344
severe attacks	22298006	0.3463146
ca n't	22298006	0.02837771
's head	22298006	0.03598023
alprazolam	22298006	0.3742327
panic	22298006	0.16336054
anxiety	22298006	0.1909706
angina attacks	22298006	0.57471836
hi wendibles	22298006	0.02262704
classic symptoms	22298006	0.16458079
prinzmetal angina	22298006	0.66974497
provocative test	22298006	0.12947163
routine procedure	22298006	0.00536123
cardiologists	22298006	0.57659864
high cholesterol	22298006	0.38274306
coronary artery spasm	22298006	0.6186397
heart tests wo n't show prinzmetal angina	22298006	0.42329043
ecg/ekg	22298006	0.19315554
nstemi	22298006	0.12929882
mild coronary heart disease	22298006	0.58186287
monodur	22298006	0.06606913
