phrase	snomed_id	similarity
extreme anxiety	224960004	0.305539
mirtazapine	224960004	0.20168224
ca n't sleep	60119000	0.45206416
pseudamonus	224960004	0.22484505
ca n't stress	224960004	0.22921656
respiratory nurse	224960004	0.16141023
pseudamonus levels	224960004	0.20016195
care ☺	224960004	0.26340926
candesartan	26079004	0.22298805
chronic pain	26079004	0.14631897
high bp	26079004	0.24061167
hi sceptical-hope	419145002	0.02792152
's rite	224960004	0.21114518
ca n't	224960004	0.07919715
ca n't sleep	224960004	0.35959265
gemma	79823003	0.12996832
dry mouth	79823003	0.2483118
panic attacks	79823003	0.7343409
dry mouth etc	79823003	0.20168671
smile ..good luck xxxxx	79823003	0.13152732
bartholin 's cyst	419145002	0.21155398
formal diagnosis	419145002	0.11555946
panic subside	79823003	0.83540833
dissociative symptons	79823003	0.24766466
pretty bad panic attack	60119000	0.25339073
full blown panic attack	60119000	0.30162054
panic attack	60119000	0.32199502
full blown panic attack	60119000	0.30162054
panic attack	79823003	0.7835643
panic attacks	79823003	0.7343409
chest pains	79823003	0.3646432
anxiety/panic attacks	79823003	0.5456039
ca n't	79823003	0.147845
panic attacks	79823003	0.7343409
busprione	79823003	0.31716716
anxiety symptoms	224960004	0.2851222
heart rate	224960004	0.31322554
panic attacks	224960004	0.22476923
heart rate	224960004	0.31322554
tunnel vision	224960004	0.16340962
shoulder pain	224960004	0.24765325
slight chest	224960004	0.3503314
neck pain	224960004	0.29396248
random jaw pain	224960004	0.25792375
bad health anxiety	224960004	0.28845096
's anxiety/depression	224960004	0.19425805
thyroid levels	224960004	0.25314727
's anxiety/depression	224960004	0.19425805
thyroid levels	224960004	0.25314727
body tenses	79823003	0.18287785
cold water	79823003	0.18076232
ca n't hurt	79823003	0.10997889
10+ minutes	79823003	0.16642067
muscle aches	60238002	0.6460242
chest pain	60238002	0.32070047
fuzzy brain	60238002	0.33924657
upset tummy	162059005	0.83400726
ca n't	162059005	0.16997737
primary physician	238131007	0.22203471
arm sensations	238131007	0.22017303
weird heart pains	238131007	0.25262246
heart palpitations	238131007	0.27145094
propranolol	79823003	0.33024257
severe anxiety	79823003	0.4437119
10mg tablet	79823003	0.15826258
withdrawl od co- codamol	162221009	0.25550115
restless irritable mood swings	162221009	0.5532448
co- codamol	162221009	0.34108412
extremley uncomfortable/	162221009	0.42457688
chest pressure	224960004	0.2529574
chest pressure	424196004	0.365772
obsessive thoughts	224960004	0.17285237
obsessive thoughts	424196004	0.36676854
wife ’ s family	34951003	0.11028776
screen shots	34951003	0.20118785
verbal abuse	34951003	0.21045557
anger management	34951003	0.08502854
mobile phone..	34951003	0.02854007
healthy relationship	34951003	0.15013328
gp	34951003	0.24056928
bipolar patients	419145002	0.1683341
bipolar patients	34951003	0.2812173
grotty lock	419145002	0.20318699
grotty lock	34951003	0.23306021
homemade cross	419145002	0.1375557
homemade cross	34951003	0.03219859
short term memory problems amongst	419145002	0.2323358
short term memory problems amongst	34951003	0.14972502
vivid nightmares	419145002	0.849972
vivid nightmares	34951003	0.2710257
'd shout scream	419145002	0.22379056
'd shout scream	34951003	0.09759405
ca n't	419145002	0.16249086
ca n't	34951003	0.19188675
care maria	419145002	0.20705068
care maria	34951003	0.03462923
huge roll coaster	419145002	0.15606639
losartan	203082005	0.14159888
candesartan	203082005	0.0471396
valsartan	203082005	0.17357959
upper body	79823003	0.04957585
arm chest	79823003	0.18091996
constant tickle	79823003	0.18914632
throat pain	79823003	0.25064123
cough /ill	79823003	0.20024098
feeling wheezy	79823003	0.26533645
ca n't describe	79823003	0.08520606
chest infection feeling	79823003	0.20627064
chest infection	79823003	0.23155954
ca n't	79823003	0.147845
vicks ..hot drinks ..cold drinks	79823003	0.0714702
'm pregnant	79823003	0.16352107
severe infection	79823003	0.13946286
severe asthma attack	79823003	0.23609138
ca n't	79823003	0.147845
wiman physchiatrist	267073005	0.23591098
primary doc	267073005	0.107521
oanic attacks	267073005	0.2873801
terrible ine exprience	267073005	0.26408875
panic attack	267073005	0.3673186
fuce weeks	267073005	0.18521175
nit care abiut	267073005	0.21087483
actual ohysical ailmest	267073005	0.15174907
optic nerve injury	267073005	0.10480686
oanic attacks	267073005	0.2873801
mental disorder	267073005	0.41668457
anxiety attack	267073005	0.3868763
emoathy guven	267073005	0.17200418
losartan	224960004	0.20241623
hypertension	224960004	0.2190809
blood pressure	224960004	0.2664183
gp	224960004	0.11459977
atenolol	224960004	0.12654963
amlodipine	224960004	0.09535219
lisinopril	224960004	0.17896849
securon	224960004	0.21074809
severe constipation	224960004	0.21468273
enalapril	224960004	0.21403554
skin specialist	224960004	0.10080313
bedrofluazide	224960004	0.24252404
urine output	224960004	0.17325422
pelvic pain	224960004	0.15818399
irbesartan	224960004	0.13472831
ramipril	224960004	0.25728202
gp	224960004	0.11459977
recent sleeplessness	224960004	0.35100126
atrial fibrillation	224960004	0.07784684
losartin	224960004	0.18780759
'm feeling fuzzy	224960004	0.36106265
amlodepene	141000119100	0.18213618
vey lethargic	141000119100	0.33479077
daytime drowsiness	141000119100	0.8795526
feeling ok..unusual i	141000119100	0.16633692
blood test	141000119100	0.21765535
gp	141000119100	0.24885829
daytime lethargy	141000119100	0.7802665
new man eyesight sharper	141000119100	0.12755008
hypertension meds	141000119100	0.22768593
natural product	141000119100	0.22455433
bp	141000119100	0.12700039
cbt	79823003	0.2525723
psychiatrist asap	267073005	0.43878365
methotrexate	79823003	0.05267876
folic acid	79823003	0.1573123
amytriptyline	79823003	0.29084632
withdrawal symptoms	79823003	0.29752156
small doses	79823003	0.14354745
methotrexate	79823003	0.05267876
red blood cells	79823003	0.15867151
yoga classes	203082005	0.18602523
thumb joints	203082005	0.28468072
arthritis care website	203082005	0.5052787
cotton wool	79823003	0.21774882
people- god	79823003	0.10715786
psychiatric ward	79823003	0.1964206
deep breath	79823003	0.41425264
gp	79823003	0.19528289
poor alex	79823003	0.21500689
diagnosed	79823003	0.24047008
panic/anxiety	79823003	0.5113412
nausea	79823003	0.26164505
ekg	79823003	0.314224
panic/anxiety	79823003	0.5113412
medication works	79823003	0.2131435
rough night sleep	224960004	0.46501297
wide awake	224960004	0.5007428
ekg	79823003	0.314224
buspar 15mg	79823003	0.21027097
heart palpatations	79823003	0.31447995
chest discomfort	79823003	0.29048088
panic/anxiety disorder	79823003	0.4356522
.5 ativan	79823003	0.33108938
.5 ativan	263897001	0.24761286
deep tissue massage	79823003	0.06863035
deep tissue massage	263897001	0.32365638
panic/anxiety disorders	79823003	0.3621402
whole body tremor	263897001	0.24530715
's tie ring	263897001	0.09939907
mad panic xx	79823003	0.68609124
hiatal hernia	79823003	0.20815702
chiropractic adjustment	79823003	0.11479335
calcium / magnesium supplements	60238002	0.39514875
liquid form	60238002	0.1517249
experience pain	224960004	0.16368032
degenerative disk disease	224960004	0.12619446
cervical spine	224960004	0.1490131
doctor 's office	224960004	0.00012332
nurse practioner	224960004	0.0385646
ct scan	224960004	0.09266144
ct scans	224960004	0.0474883
renal scan	224960004	0.03519067
biopsy ...	224960004	0.1311304
right ureter	224960004	0.14014098
renal failure	224960004	0.12699781
left ureter	224960004	0.16317546
insert stents	224960004	0.0353028
prednisone	224960004	0.13899082
weight gain	224960004	0.26935804
hair loss	224960004	0.246612
calcium deficency	224960004	0.03450759
hyper	224960004	0.48746708
water pill	224960004	0.16363555
prednisone	224960004	0.13899082
pain levels	224960004	0.2464925
prednisone	224960004	0.13899082
doctor 's	224960004	0.04888938
complete kidney failure	224960004	0.11760367
medical community	224960004	0.07182999
disease ...	224960004	0.25275484
hypothyroid diagnosis	224960004	0.13794492
recent lab results	224960004	0.03897448
tsh	224960004	0.22103757
naturethroid	224960004	0.20040996
tsh	224960004	0.22103757
left leg	60238002	0.24743311
muscle atrophy	60238002	0.66595805
weak leg	60238002	0.28060746
ur muscle tightens	60238002	0.58376586
anxiety 's	60238002	0.33196098
weeks post surgery	238131007	0.11689815
body weight	238131007	0.5406629
bad leg	238131007	0.347439
fracture clinic	238131007	0.18395407
surgeon	238131007	0.23520629
bone density test	238131007	0.26032802
unhealthy lifestyle	238131007	0.444893
parkinson	238131007	0.10038708
's disease	238131007	0.09856866
husband 's job	238131007	0.14124066
ca n't	238131007	0.03601355
ur chin	238131007	0.19357134
different symptoms	60119000	0.3777488
eye floaters	60119000	0.1561239
're feeling ok	60119000	0.28585935
stomach	162059005	0.70845723
uncomfortable agitation	162221009	0.6363224
uncomfortable agitation	79823003	0.29987115
internal energy / agitation	162221009	0.43670946
internal energy / agitation	79823003	0.0860308
cbt	162221009	0.19416785
cbt	79823003	0.2525723
venlafaxine i	419145002	0.22312292
adjustment symptoms	419145002	0.16333556
dry mouth	419145002	0.3021647
vivid nightmares	419145002	0.849972
brain zaps	419145002	0.42570013
painful urination	419145002	0.28687987
acid reflux	419145002	0.38450646
dizzy spells	419145002	0.24950309
cold flushes	419145002	0.3269356
cold water	419145002	0.20385686
milder flareups	419145002	0.18073761
dosage adjustment	419145002	0.1110274
painful urination	419145002	0.28687987
difficult symptoms	419145002	0.28867817
small positive experience	224960004	0.22248617
health appts etc	224960004	0.23556909
health appts etc	419145002	0.11287818
colicky infant	79823003	0.16850871
's empathy	419145002	0.19866733
gp	419145002	0.17247966
doctors tommorow tho	79823003	0.16669656
daughters nursery	79823003	0.06989459
ca n't	79823003	0.147845
cooker ect	79823003	0.13040079
course pip	79823003	0.14711821
better..i 've	79823003	0.30174604
life back..my joy	79823003	0.14461191
ca n't	79823003	0.147845
'm dizzy	79823003	0.25816864
's like..if	79823003	0.11938332
're gon na	79823003	0.17177016
ai n't	79823003	0.20014995
huge black cloud	79823003	0.13779533
anxietyy	79823003	0.3063393
anxiety thrives	79823003	0.47055542
panic levels	79823003	0.78896606
irregular heart beats	419145002	0.28943488
blood pressure	419145002	0.253006
irregular heartbeats	419145002	0.27655882
hbp	419145002	0.14571494
12.5mg carvedilol	419145002	0.09661191
irregular beats	419145002	0.23304029
muscle twitches	60238002	0.84968257
persistent hand	60238002	0.29516387
foot muscle twitches	60238002	0.7428976
calcium intake	60238002	0.31277913
whole foods diet	32914008	0.1310567
whole foods diet	60238002	0.1470829
tsh	32914008	0.24083841
tsh	60238002	0.21687582
normal range	32914008	0.25004408
normal range	60238002	0.16236532
t4	32914008	0.17177355
t4	60238002	0.18698907
cytomel	32914008	0.19132596
cytomel	60238002	0.12230721
synthroid	32914008	0.2573898
synthroid	60238002	0.1384787
ca n't	32914008	0.08548658
ca n't	60238002	0.15288319
synthroid	32914008	0.2573898
bad nerve pain	32914008	0.38795185
restless leg syndrome	32914008	0.803644
hormone levels	32914008	0.21353784
menopause	32914008	0.23348653
thyro	32914008	0.20234393
natural meds	32914008	0.35187858
blood test	238131007	0.24221766
normal weight	238131007	0.61340296
thyrogold	51197009	0.1519047
under-active thyroid symptoms	51197009	0.22745717
thyrogold	51197009	0.1519047
under-active thyroid symptoms	51197009	0.22745717
brain fog	51197009	0.26426286
fatigue symptoms	51197009	0.38405454
unpleasant symptoms	51197009	0.45567185
stomach cramps	51197009	1.
mouth ulcers	51197009	0.3843766
swollen calves	51197009	0.4285065
basic diet	51197009	0.12930593
blood tests	51197009	0.35423994
dose =750mg	51197009	0.20100391
weight 53kg	51197009	0.23215549
weight ratio	51197009	0.17418347
blood test	51197009	0.3761692
thyroid hormone	51197009	0.14566505
immune system	51197009	0.3097889
tsh	51197009	0.13033237
thyrogold	51197009	0.1519047
thyroid hormones	51197009	0.13983774
n't addictive	51197009	0.22499186
thyroid hormones	51197009	0.13983774
thyrogold	51197009	0.1519047
thyroid hormine	60238002	0.31261647
sudden jerk	60238002	0.4027593
postural orthostatic tachicardia syndrome	224960004	0.24299745
mayo clinic	224960004	-0.03772056
blood pressure	224960004	0.2664183
hypo orthostatic tachycardia syndrome	224960004	0.16077098
blood pressure overcompensates	224960004	0.2704923
blood pressure pills	224960004	0.19903125
salt pills	224960004	0.13344741
40mg iv	79823003	0.17164263
mental health nurse	79823003	0.08121862
total panic	79823003	0.62008137
lorazapan	79823003	0.29647022
anxiety / panic attacks	79823003	0.54852664
physical stress	79823003	0.25061315
auto immune	130989002	0.21032842
multi vit	130989002	0.16924343
complex sublingual	130989002	0.25628078
sleep deprivation	130989002	1.0000002
knees ankles shoulders elbows	203082005	0.24701443
aches stab	203082005	0.2990308
body pulses everywhere	203082005	0.19551179
hi caitlin amitriptyline	203082005	0.35607082
fibromyalgia clinic	203082005	0.84884894
spectrum chronic fatigue	203082005	0.4295054
ca n't	203082005	0.06082478
b12 rheumatologist	203082005	0.48218226
pencil infront	224960004	0.18874256
son has/had	224960004	0.22838613
vision therapy	224960004	0.08479249
pencil exercises	224960004	0.14800121
'm feeling	79823003	0.27743065
scary feeling	79823003	0.42964303
chronic anxiety	267073005	0.34181228
strange illness	267073005	0.3114376
5htp i	267073005	0.19360676
severe anxiety	267073005	0.46851525
anxiety	267073005	0.42781925
foods drinks etc	79823003	0.04714232
acid reflux	79823003	0.26386046
's awful	60119000	0.2434738
family etc	60119000	0.17714553
n't mind buddy👍	60119000	0.22728255
ibs	224960004	0.10638386
ultrasound	224960004	0.12479765
scan ... ...	224960004	0.13049826
upset stomach ... .sometimes feeling nausea ... ... signs	224960004	0.2556988
ibs	224960004	0.10638386
restless leg syndrome	32914008	0.803644
circadian –	32914008	0.24659291
whole upper torso	32914008	0.2505546
sleep paralysis	32914008	0.3396914
armchair –	32914008	0.34354293
gp	267073005	0.22800969
nervous system pills	267073005	0.29831082
mirtazapine	32914008	0.2933619
colon cancer	79823003	0.21116553
bowel cancer	263897001	0.17833027
vicious circle	263897001	0.20245272
gut problem	263897001	0.31328577
rt hand side	263897001	0.12431179
conventional stool symptoms	263897001	0.16368277
bowel cancer	263897001	0.17833027
lifestyle triggers	263897001	0.26168084
bowel cancer	263897001	0.17833027
panic	79823003	1.
genuine symptoms	79823003	0.2163294
real symptom	79823003	0.240688
nature 's	79823003	0.06391617
citalopram	79823003	0.3655902
own depression	79823003	0.21021627
mother encourages	79823003	0.07825612
anxiety etc…	79823003	0.44550544
happy pills	419145002	0.23737082
pain killers	419145002	0.3087192
own depression	419145002	0.25349212
gp	419145002	0.17247966
small lump	79823003	0.22456078
ca n't	79823003	0.147845
anxiety problems	79823003	0.45487642
healthy distraction	79823003	0.16291119
restless legs	32914008	1.
insomnia ... .and brain	32914008	0.3948902
lays dorment ... ...	32914008	0.5087606
typical migraine complaints	224960004	0.22021231
butterbur	224960004	0.20748466
toxic component	224960004	0.06539252
citalopram 20mg	419145002	0.1949739
dam tablets	419145002	0.19847043
full sleep cycle	419145002	0.27491763
anxiety	79823003	0.51885116
panic reallyu	79823003	0.8083793
gp	79823003	0.19528289
panic attacks	267073005	0.372579
medication behind.i	267073005	0.22013333
negative side effects.take care	267073005	0.21580422
ca n't	419145002	0.16249086
uncomfortable ...	419145002	0.37690037
's progression	419145002	0.12157074
full vagina intercourse	419145002	0.10834443
's posts	419145002	0.17114934
coconut oil	419145002	0.12461307
solo ... .pelvic floor exercises	419145002	0.02459456
vit e liz	419145002	0.12576547
cranberry	419145002	0.15943615
ibs	419145002	0.17509359
vit e	419145002	0.15102187
gp	79823003	0.19528289
aniexty	79823003	0.5144752
cbt	79823003	0.2525723
propranolol	79823003	0.33024257
head eg	79823003	0.11480147
sore head	79823003	0.22655828
various medical and/or	42984000	0.18252407
occasional rapid heartbeats	42984000	0.20674634
